8950.29 , 0.0 , -0.087 , -0.616 , 0
8950.39 , 0.0 , -0.085 , -0.511 , 0
8950.49 , 0.0 , -0.113 , -0.616 , 0
8950.59 , 0.0 , -0.113 , -0.616 , 0
8950.69 , 0.0 , -0.096 , -0.459 , 0
8950.79 , 0.0 , -0.085 , -0.682 , 0
8950.89 , 0.0 , -0.085 , -0.682 , 0
8950.99 , 0.0 , -0.079 , -0.616 , 0
8951.09 , 0.0 , -0.096 , -0.616 , 0
8951.19 , 0.0 , -0.089 , -0.485 , 0
8951.29 , 0.0 , -0.089 , -0.485 , 0
8951.39 , 0.0 , -0.098 , -0.55 , 0
8951.49 , 0.0 , -0.091 , -0.721 , 0
8951.59 , 0.0 , -0.091 , -0.721 , 0
8951.69 , 0.0 , -0.085 , -0.577 , 0
8951.79 , 0.0 , -0.108 , -0.511 , 0
8951.89 , 0.0 , -0.072 , -0.603 , 0
8951.99 , 0.0 , -0.072 , -0.603 , 0
8952.09 , 0.0 , -0.079 , -0.616 , 0
8952.19 , 0.0 , -0.077 , -0.498 , 0
8952.29 , 0.0 , -0.077 , -0.498 , 0
8952.39 , 0.0 , -0.087 , -0.393 , 0
8952.49 , 0.0 , -0.087 , -0.524 , 0
8952.59 , 0.0 , -0.087 , -0.524 , 0
8952.69 , 0.0 , -0.1 , -0.406 , 0
8952.79 , 0.0 , -0.074 , -0.524 , 0
8952.89 , 0.0 , -0.1 , -0.511 , 0
8952.99 , 0.0 , -0.1 , -0.511 , 0
8953.09 , 0.0 , -0.089 , -0.695 , 0
8953.19 , 0.0 , -0.1 , -0.59 , 0
8953.29 , 0.0 , -0.1 , -0.59 , 0
8953.39 , 0.0 , -0.079 , -0.564 , 0
8953.49 , 0.0 , -0.091 , -0.629 , 0
8953.59 , 0.0 , -0.079 , -0.432 , 0
8953.69 , 0.0 , -0.079 , -0.432 , 0
8953.79 , 0.0 , -0.096 , -0.603 , 0
8953.89 , 0.0 , -0.079 , -0.59 , 0
8953.99 , 0.0 , -0.079 , -0.59 , 0
8954.09 , 0.0 , -0.087 , -0.446 , 0
8954.19 , 0.0 , -0.079 , -0.577 , 0
8954.29 , 0.0 , -0.079 , -0.577 , 0
8954.39 , 0.0 , -0.085 , -0.485 , 0
8954.49 , 0.0 , -0.094 , -0.668 , 0
8954.59 , 0.0 , -0.081 , -0.328 , 0
8954.69 , 0.0 , -0.081 , -0.328 , 0
8954.79 , 0.0 , -0.102 , -0.393 , 0
8954.89 , 0.0 , -0.066 , -0.354 , 0
8954.99 , 0.0 , -0.066 , -0.354 , 0
8955.09 , 0.0 , -0.087 , -0.393 , 0
8955.19 , 0.0 , -0.081 , -0.432 , 0
8955.29 , 0.0 , -0.085 , -0.459 , 0
8955.39 , 0.0 , -0.085 , -0.459 , 0
8955.49 , 0.0 , -0.098 , -0.446 , 0
8955.59 , 0.0 , -0.072 , -0.446 , 0
8955.69 , 0.0 , -0.072 , -0.446 , 0
8955.79 , 0.0 , -0.083 , -0.223 , 0
8955.89 , 0.0 , -0.079 , -0.564 , 0
8955.99 , 0.0 , -0.096 , -0.564 , 0
8956.09 , 0.0 , -0.096 , -0.564 , 0
8956.19 , 0.0 , -0.096 , -0.262 , 0
8956.29 , 0.0 , -0.083 , -0.498 , 0
8956.39 , 0.0 , -0.083 , -0.498 , 0
8956.49 , 0.0 , -0.081 , -0.393 , 0
8956.59 , 0.0 , -0.096 , -0.655 , 0
8956.69 , 0.0 , -0.096 , -0.655 , 0
8956.79 , 0.0 , -0.085 , -0.498 , 0
8956.89 , 0.0 , -0.091 , -0.564 , 0
8956.99 , 0.0 , -0.094 , -0.459 , 0
8957.09 , 0.0 , -0.094 , -0.459 , 0
8957.19 , 0.0 , -0.085 , -0.59 , 0
8957.29 , 0.0 , -0.091 , -0.524 , 0
8957.39 , 0.0 , -0.091 , -0.524 , 0
8957.49 , 0.0 , -0.087 , -0.432 , 0
8957.59 , 0.0 , -0.091 , -0.432 , 0
8957.69 , 0.0 , -0.081 , -0.406 , 0
8957.79 , 0.0 , -0.081 , -0.406 , 0
8957.89 , 0.0 , -0.081 , -0.485 , 0
8957.99 , 0.0 , -0.094 , -0.406 , 0
8958.09 , 0.0 , -0.094 , -0.406 , 0
8958.19 , 0.0 , -0.1 , -0.432 , 0
8958.29 , 0.0 , -0.081 , -0.524 , 0
8958.39 , 0.0 , -0.081 , -0.524 , 0
8958.49 , 0.0 , -0.096 , -0.367 , 0
8958.59 , 0.0 , -0.083 , -0.354 , 0
8958.7 , 0.0 , -0.098 , -0.485 , 0
8958.79 , 0.0 , -0.098 , -0.485 , 0
8958.89 , 0.0 , -0.085 , -0.459 , 0
8958.99 , 0.0 , -0.098 , -0.498 , 0
8959.09 , 0.0 , -0.098 , -0.498 , 0
8959.19 , 0.0 , -0.094 , -0.708 , 0
8959.29 , 0.0 , -0.098 , -0.55 , 0
8959.39 , 0.0 , -0.091 , -0.59 , 0
8959.49 , 0.0 , -0.091 , -0.59 , 0
8959.59 , 0.0 , -0.087 , -0.354 , 0
8959.69 , 0.0 , -0.083 , -0.511 , 0
8959.79 , 0.0 , -0.083 , -0.511 , 0
8959.9 , 0.0 , -0.096 , -0.616 , 0
8959.99 , 0.0 , -0.089 , -0.695 , 0
8960.1 , 0.0 , -0.091 , -0.537 , 0
8960.2 , 0.0 , -0.091 , -0.537 , 0
8960.3 , 0.0 , -0.081 , -0.603 , 0
8960.4 , 0.0 , -0.085 , -0.432 , 0
8960.49 , 0.0 , -0.085 , -0.432 , 0
8960.59 , 0.0 , -0.089 , -0.577 , 0
8960.7 , 0.0 , -0.102 , -0.616 , 0
8960.79 , 0.0 , -0.102 , -0.616 , 0
8960.89 , 0.0 , -0.087 , -0.642 , 0
8960.99 , 0.0 , -0.096 , -0.642 , 0
8961.1 , 0.0 , -0.087 , -0.55 , 0
8961.2 , 0.0 , -0.087 , -0.55 , 0
8961.29 , 0.0 , -0.091 , -0.446 , 0
8961.39 , 0.0 , -0.098 , -0.341 , 0
8961.49 , 0.0 , -0.098 , -0.341 , 0
8961.6 , 0.0 , -0.077 , -0.537 , 0
8961.69 , 0.0 , -0.089 , -0.38 , 0
8961.79 , 0.0 , -0.091 , -0.603 , 0
8961.89 , 0.0 , -0.091 , -0.603 , 0
8961.99 , 0.0 , -0.096 , -0.498 , 0
8962.1 , 0.0 , -0.085 , -0.59 , 0
8962.2 , 0.0 , -0.085 , -0.59 , 0
8962.29 , 0.0 , -0.085 , -0.498 , 0
8962.39 , 0.0 , -0.089 , -0.498 , 0
8962.49 , 0.0 , -0.089 , -0.498 , 0
8962.59 , 0.0 , -0.085 , -0.446 , 0
8962.69 , 0.0 , -0.089 , -0.577 , 0
8962.79 , 0.0 , -0.085 , -0.472 , 0
8962.89 , 0.0 , -0.085 , -0.472 , 0
8962.99 , 0.0 , -0.087 , -0.642 , 0
8963.09 , 0.0 , -0.085 , -0.393 , 0
8963.19 , 0.0 , -0.085 , -0.393 , 0
8963.29 , 0.0 , -0.085 , -0.564 , 0
8963.39 , 0.0 , -0.098 , -0.59 , 0
8963.5 , 0.0 , -0.094 , -0.472 , 0
8963.59 , 0.0 , -0.094 , -0.472 , 0
8963.69 , 0.0 , -0.089 , -0.655 , 0
8963.8 , 0.0 , -0.091 , -0.55 , 0
8963.9 , 0.0 , -0.091 , -0.55 , 0
8963.99 , 0.0 , -0.089 , -0.629 , 0
8964.09 , 0.0 , -0.085 , -0.55 , 0
8964.19 , 0.0 , -0.085 , -0.55 , 0
8964.29 , 0.0 , -0.079 , -0.38 , 0
8964.39 , 0.0 , -0.087 , -0.38 , 0
8964.5 , 0.0 , -0.089 , -0.197 , 0
8964.6 , 0.0 , -0.089 , -0.197 , 0
8964.7 , 0.0 , -0.094 , -0.55 , 0
8964.8 , 0.0 , -0.094 , -0.564 , 0
8964.9 , 0.0 , -0.094 , -0.564 , 0
8965.0 , 0.0 , -0.081 , -0.577 , 0
8965.1 , 0.0 , -0.085 , -0.616 , 0
8965.2 , 0.0 , -0.087 , -0.511 , 0
8965.29 , 0.0 , -0.087 , -0.511 , 0
8965.39 , 0.0 , -0.087 , -0.668 , 0
8965.49 , 0.0 , -0.085 , -0.55 , 0
8965.6 , 0.0 , -0.085 , -0.55 , 0
8965.7 , 0.0 , -0.094 , -0.59 , 0
8965.79 , 0.0 , -0.091 , -0.446 , 0
8965.9 , 0.0 , -0.091 , -0.485 , 0
8965.99 , 0.0 , -0.091 , -0.485 , 0
8966.1 , 0.0 , -0.108 , -0.564 , 0
8966.19 , 0.0 , -0.068 , -0.564 , 0
8966.3 , 0.0 , -0.068 , -0.564 , 0
8966.4 , 0.0 , -0.089 , -0.524 , 0
8966.49 , 0.0 , -0.094 , -0.59 , 0
8966.6 , 0.0 , -0.094 , -0.59 , 0
8966.7 , 0.0 , -0.098 , -0.485 , 0
8966.79 , 0.0 , -0.087 , -0.406 , 0
8966.89 , 0.0 , -0.083 , -0.524 , 0
8966.99 , 0.0 , -0.083 , -0.524 , 0
8967.09 , 0.0 , -0.068 , -0.59 , 0
8967.2 , 0.0 , -0.081 , -0.511 , 0
8967.29 , 0.0 , -0.081 , -0.511 , 0
8967.4 , 0.0 , -0.094 , -0.472 , 0
8967.5 , 0.0 , -0.087 , -0.419 , 0
8967.6 , 0.0 , -0.087 , -0.485 , 0
8967.7 , 0.0 , -0.087 , -0.485 , 0
8967.8 , 0.0 , -0.104 , -0.485 , 0
8967.9 , 0.0 , -0.081 , -0.38 , 0
8968.0 , 0.0 , -0.081 , -0.38 , 0
8968.1 , 0.0 , -0.077 , -0.354 , 0
8968.2 , 0.0 , -0.074 , -0.367 , 0
8968.3 , 0.0 , -0.074 , -0.367 , 0
8968.4 , 0.0 , -0.091 , -0.472 , 0
8968.49 , 0.0 , -0.087 , -0.55 , 0
8968.6 , 0.0 , -0.079 , -0.406 , 0
8968.7 , 0.0 , -0.079 , -0.406 , 0
8968.79 , 0.0 , -0.087 , -0.249 , 0
8968.9 , 0.0 , -0.094 , -0.446 , 0
8969.0 , 0.0 , -0.094 , -0.446 , 0
8969.1 , 0.0 , -0.085 , -0.315 , 0
8969.2 , 0.0 , -0.087 , -0.472 , 0
8969.29 , 0.0 , -0.068 , -0.301 , 0
8969.4 , 0.0 , -0.068 , -0.301 , 0
8969.5 , 0.0 , -0.094 , -0.419 , 0
8969.6 , 0.0 , -0.096 , -0.472 , 0
8969.7 , 0.0 , -0.096 , -0.472 , 0
8969.79 , 0.0 , -0.083 , -0.301 , 0
8969.89 , 0.0 , -0.089 , -0.55 , 0
8970.0 , 0.0 , -0.089 , -0.432 , 0
8970.09 , 0.0 , -0.089 , -0.432 , 0
8970.2 , 0.0 , -0.068 , -0.367 , 0
8970.3 , 0.0 , -0.094 , -0.511 , 0
8970.4 , 0.0 , -0.094 , -0.511 , 0
8970.5 , 0.0 , -0.085 , -0.354 , 0
8970.59 , 0.0 , -0.079 , -0.498 , 0
8970.7 , 0.0 , -0.079 , -0.498 , 0
8970.79 , 0.0 , -0.091 , -0.393 , 0
8970.89 , 0.0 , -0.079 , -0.38 , 0
8971.0 , 0.0 , -0.087 , -0.38 , 0
8971.1 , 0.0 , -0.087 , -0.38 , 0
8971.2 , 0.0 , -0.098 , -0.236 , 0
8971.3 , 0.0 , -0.081 , -0.511 , 0
8971.4 , 0.0 , -0.081 , -0.511 , 0
8971.5 , 0.0 , -0.083 , -0.262 , 0
8971.6 , 0.0 , -0.089 , -0.223 , 0
8971.7 , 0.0 , -0.081 , -0.288 , 0
8971.8 , 0.0 , -0.081 , -0.288 , 0
8971.9 , 0.0 , -0.085 , -0.446 , 0
8972.0 , 0.0 , -0.087 , -0.275 , 0
8972.1 , 0.0 , -0.087 , -0.275 , 0
8972.2 , 0.0 , -0.085 , -0.55 , 0
8972.3 , 0.0 , -0.091 , -0.262 , 0
8972.4 , 0.0 , -0.091 , -0.262 , 0
8972.5 , 0.0 , -0.096 , -0.446 , 0
8972.59 , 0.0 , -0.087 , -0.393 , 0
8972.7 , 0.0 , -0.079 , -0.236 , 0
8972.8 , 0.0 , -0.079 , -0.236 , 0
8972.9 , 0.0 , -0.098 , -0.249 , 0
8973.0 , 0.0 , -0.077 , -0.446 , 0
8973.1 , 0.0 , -0.077 , -0.446 , 0
8973.2 , 0.0 , -0.085 , -0.301 , 0
8973.3 , 0.0 , -0.089 , -0.432 , 0
8973.4 , 0.0 , -0.094 , -0.354 , 0
8973.5 , 0.0 , -0.094 , -0.354 , 0
8973.6 , 0.0 , -0.094 , -0.328 , 0
8973.7 , 0.0 , -0.085 , -0.459 , 0
8973.8 , 0.0 , -0.085 , -0.459 , 0
8973.9 , 0.0 , -0.087 , -0.406 , 0
8974.0 , 0.0 , -0.094 , -0.328 , 0
8974.1 , 0.0 , -0.094 , -0.328 , 0
8974.2 , 0.0 , -0.087 , -0.21 , 0
8974.3 , 0.0 , -0.096 , -0.38 , 0
8974.4 , 0.0 , -0.087 , -0.288 , 0
8974.5 , 0.0 , -0.087 , -0.288 , 0
8974.6 , 0.0 , -0.089 , -0.432 , 0
8974.7 , 0.0 , -0.094 , -0.459 , 0
8974.8 , 0.0 , -0.094 , -0.459 , 0
8974.9 , 0.0 , -0.087 , -0.38 , 0
8975.0 , 0.0 , -0.081 , -0.393 , 0
8975.1 , 0.0 , -0.091 , -0.262 , 0
8975.2 , 0.0 , -0.091 , -0.262 , 0
8975.3 , 0.0 , -0.087 , -0.472 , 0
8975.4 , 0.0 , -0.079 , -0.249 , 0
8975.5 , 0.0 , -0.079 , -0.249 , 0
8975.6 , 0.0 , -0.072 , -0.354 , 0
8975.7 , 0.0 , -0.094 , -0.288 , 0
8975.8 , 0.0 , -0.081 , -0.328 , 0
8975.9 , 0.0 , -0.081 , -0.328 , 0
8976.0 , 0.0 , -0.098 , -0.17 , 0
8976.1 , 0.0 , -0.096 , -0.38 , 0
8976.2 , 0.0 , -0.096 , -0.38 , 0
8976.3 , 0.0 , -0.094 , -0.262 , 0
8976.4 , 0.0 , -0.083 , -0.472 , 0
8976.5 , 0.0 , -0.083 , -0.472 , 0
8976.6 , 0.0 , -0.083 , -0.38 , 0
8976.7 , 0.0 , -0.077 , -0.301 , 0
8976.8 , 0.0 , -0.094 , -0.288 , 0
8976.9 , 0.0 , -0.094 , -0.288 , 0
8977.0 , 0.0 , -0.091 , -0.367 , 0
8977.1 , 0.0 , -0.098 , -0.341 , 0
8977.2 , 0.0 , -0.098 , -0.341 , 0
8977.3 , 0.0 , -0.081 , -0.432 , 0
8977.4 , 0.0 , 0.387 , -0.183 , 0
8977.5 , 0.0 , 1.546 , -0.21 , 0
8977.6 , 0.0 , 1.546 , -0.21 , 0
8977.7 , 0.0 , -0.091 , -0.315 , 0
8977.8 , 0.0 , -0.094 , -0.419 , 0
8977.9 , 0.0 , -0.094 , -0.419 , 0
8978.0 , 0.0 , -0.089 , -0.288 , 0
8978.1 , 0.0 , -0.083 , -0.55 , 0
8978.2 , 0.0 , -0.083 , -0.55 , 0
8978.3 , 0.0 , -0.087 , -0.328 , 0
8978.4 , 0.0 , -0.081 , -0.236 , 0
8978.5 , 0.0 , -0.074 , -0.328 , 0
8978.6 , 0.0 , -0.074 , -0.328 , 0
8978.7 , 0.0 , -0.094 , -0.459 , 0
8978.8 , 0.0 , -0.089 , -0.118 , 0
8978.9 , 0.0 , -0.089 , -0.118 , 0
8979.0 , 0.0 , -0.089 , -0.249 , 0
8979.1 , 0.0 , -0.094 , -0.446 , 0
8979.2 , 0.0 , -0.094 , -0.367 , 0
8979.3 , 0.0 , -0.094 , -0.367 , 0
8979.4 , 0.0 , -0.098 , -0.301 , 0
8979.5 , 0.0 , -0.094 , -0.249 , 0
8979.6 , 0.0 , -0.094 , -0.249 , 0
8979.7 , 0.0 , -0.087 , -0.288 , 0
8979.8 , 0.0 , -0.096 , -0.393 , 0
8979.9 , 0.0 , -0.096 , -0.393 , 0
8980.0 , 0.0 , -0.089 , -0.157 , 0
8980.1 , 0.0 , -0.081 , -0.144 , 0
8980.2 , 0.0 , -0.094 , -0.079 , 0
8980.3 , 0.0 , -0.094 , -0.079 , 0
8980.4 , 0.0 , -0.085 , -0.328 , 0
